Organization,Category,Item,Week,Starting_Quantity,Incoming,Outgoing
Bright Futures,Clothing,Blankets,68,27,55,99
Bright Futures,Clothing,Blankets,69,38,94,83
Bright Futures,Clothing,Blankets,70,113,132,57
Bright Futures,Clothing,Blankets,71,163,114,64
Bright Futures,Clothing,Blankets,72,193,76,46
Bright Futures,Clothing,Blankets,73,141,93,145
Bright Futures,Clothing,Blankets,74,85,78,134
Bright Futures,Clothing,Blankets,75,32,93,146
Bright Futures,Clothing,Blankets,76,59,85,58
Bright Futures,Clothing,Blankets,77,50,55,64
Bright Futures,Clothing,Blankets,78,82,80,48
Bright Futures,Clothing,Blankets,79,102,133,113
Bright Futures,Clothing,Blankets,80,122,86,66
Bright Futures,Clothing,Blankets,81,104,62,80
Bright Futures,Clothing,Blankets,82,66,115,153
Bright Futures,Clothing,Blankets,83,64,134,136
Bright Futures,Clothing,Blankets,84,0,73,156
Bright Futures,Clothing,Blankets,85,0,93,145
Bright Futures,Clothing,Blankets,86,48,147,99
Bright Futures,Clothing,Blankets,87,65,58,41
Bright Futures,Clothing,Blankets,88,101,105,69
Bright Futures,Clothing,Blankets,89,23,71,149
Bright Futures,Clothing,Blankets,90,0,124,158
Bright Futures,Clothing,Blankets,91,0,130,139
Bright Futures,Clothing,Blankets,92,0,62,110
Bright Futures,Clothing,Blankets,93,0,65,136
Bright Futures,Clothing,Blankets,94,0,94,104
Bright Futures,Clothing,Blankets,95,0,60,109
Bright Futures,Clothing,Blankets,96,0,69,138
Bright Futures,Clothing,Blankets,97,0,112,140
Bright Futures,Clothing,Blankets,98,88,139,51
Bright Futures,Clothing,Blankets,99,66,111,133
Bright Futures,Clothing,Blankets,100,77,141,130
Bright Futures,Clothing,Blankets,101,46,91,122
Bright Futures,Clothing,Blankets,102,67,118,97
Bright Futures,Clothing,Blankets,103,0,54,144
Bright Futures,Clothing,Blankets,104,9,76,67
Bright Futures,Clothing,Socks,1,566,140,155
Bright Futures,Clothing,Socks,2,519,98,145
Bright Futures,Clothing,Socks,3,549,70,40
Bright Futures,Clothing,Socks,4,539,141,151
Bright Futures,Clothing,Socks,5,528,107,118
Bright Futures,Clothing,Socks,6,512,104,120
Bright Futures,Clothing,Socks,7,464,75,123
Bright Futures,Clothing,Socks,8,422,74,116
Bright Futures,Clothing,Socks,9,376,82,128
Bright Futures,Clothing,Socks,10,389,121,108
Bright Futures,Clothing,Socks,11,382,55,62
Bright Futures,Clothing,Socks,12,344,79,117
Bright Futures,Clothing,Socks,13,321,103,126
Bright Futures,Clothing,Socks,14,311,60,70
Bright Futures,Clothing,Socks,15,316,55,50
Bright Futures,Clothing,Socks,16,391,126,51
Bright Futures,Clothing,Socks,17,414,115,92
Bright Futures,Clothing,Socks,18,404,148,158
Bright Futures,Clothing,Socks,19,433,85,56
Bright Futures,Clothing,Socks,20,379,77,131
Bright Futures,Clothing,Socks,21,309,71,141
Bright Futures,Clothing,Socks,22,311,56,54
Bright Futures,Clothing,Socks,23,406,145,50
Bright Futures,Clothing,Socks,24,373,73,106
Bright Futures,Clothing,Socks,25,343,79,109
Bright Futures,Clothing,Socks,26,358,115,100
Bright Futures,Clothing,Socks,27,405,127,80
Bright Futures,Clothing,Socks,28,446,131,90
Bright Futures,Clothing,Socks,29,405,93,134
Bright Futures,Clothing,Socks,30,338,62,129
Bright Futures,Clothing,Socks,31,278,61,121
Bright Futures,Clothing,Socks,32,184,58,152
Bright Futures,Clothing,Socks,33,231,134,87
Bright Futures,Clothing,Socks,34,237,98,92
Bright Futures,Clothing,Socks,35,263,105,79
Bright Futures,Clothing,Socks,36,199,73,137
Bright Futures,Clothing,Socks,37,173,121,147
Bright Futures,Clothing,Socks,38,193,82,62
Bright Futures,Clothing,Socks,39,226,126,93
Bright Futures,Clothing,Socks,40,240,102,88
Bright Futures,Clothing,Socks,41,250,127,117
Bright Futures,Clothing,Socks,42,291,129,88
Bright Futures,Clothing,Socks,43,258,109,142
Bright Futures,Clothing,Socks,44,268,139,129
Bright Futures,Clothing,Socks,45,311,114,71
Bright Futures,Clothing,Socks,46,284,128,155
Bright Futures,Clothing,Socks,47,297,70,57
Bright Futures,Clothing,Socks,48,341,143,99
Bright Futures,Clothing,Socks,49,340,62,63
Bright Futures,Clothing,Socks,50,378,79,41
Bright Futures,Clothing,Socks,51,360,132,150
Bright Futures,Clothing,Socks,52,345,74,89
Bright Futures,Clothing,Socks,53,363,63,45
Bright Futures,Clothing,Socks,54,365,125,123
Bright Futures,Clothing,Socks,55,432,136,69
Bright Futures,Clothing,Socks,56,434,79,77
Bright Futures,Clothing,Socks,57,408,107,133
Bright Futures,Clothing,Socks,58,365,90,133
Bright Futures,Clothing,Socks,59,396,106,75
Bright Futures,Clothing,Socks,60,357,113,152
Bright Futures,Clothing,Socks,61,449,147,55
Bright Futures,Clothing,Socks,62,469,137,117
Bright Futures,Clothing,Socks,63,497,139,111
Bright Futures,Clothing,Socks,64,490,63,70
Bright Futures,Clothing,Socks,65,454,115,151
Bright Futures,Clothing,Socks,66,467,117,104
Bright Futures,Clothing,Socks,67,448,104,123
Bright Futures,Clothing,Socks,68,496,127,79
Bright Futures,Clothing,Socks,69,506,74,64
Bright Futures,Clothing,Socks,70,450,52,108
Bright Futures,Clothing,Socks,71,446,75,79
Bright Futures,Clothing,Socks,72,456,87,77
Bright Futures,Clothing,Socks,73,527,117,46
Bright Futures,Clothing,Socks,74,601,143,69
Bright Futures,Clothing,Socks,75,527,68,142
Bright Futures,Clothing,Socks,76,468,84,143
Bright Futures,Clothing,Socks,77,478,82,72
Bright Futures,Clothing,Socks,78,528,127,77
Bright Futures,Clothing,Socks,79,491,59,96
Bright Futures,Clothing,Socks,80,451,77,117
Bright Futures,Clothing,Socks,81,523,149,77
Bright Futures,Clothing,Socks,82,528,65,60
Bright Futures,Clothing,Socks,83,533,141,136
Bright Futures,Clothing,Socks,84,508,55,80
Bright Futures,Clothing,Socks,85,425,64,147
Bright Futures,Clothing,Socks,86,395,52,82
Bright Futures,Clothing,Socks,87,353,96,138
Bright Futures,Clothing,Socks,88,311,63,105
Bright Futures,Clothing,Socks,89,346,78,43
Bright Futures,Clothing,Socks,90,267,75,154
Bright Futures,Clothing,Socks,91,287,61,41
Bright Futures,Clothing,Socks,92,279,66,74
Bright Futures,Clothing,Socks,93,187,59,151
Bright Futures,Clothing,Socks,94,178,135,144
Bright Futures,Clothing,Socks,95,210,92,60
Bright Futures,Clothing,Socks,96,200,64,74
Bright Futures,Clothing,Socks,97,210,134,124
Bright Futures,Clothing,Socks,98,245,134,99
Bright Futures,Clothing,Socks,99,203,93,135
Bright Futures,Clothing,Socks,100,115,54,142
Bright Futures,Clothing,Socks,101,81,122,156
Bright Futures,Clothing,Socks,102,88,67,60
Bright Futures,Clothing,Socks,103,62,121,147
Bright Futures,Clothing,Socks,104,96,147,113
Bright Futures,Hygiene,Soap,1,633,90,63
Bright Futures,Hygiene,Soap,2,547,73,159
Bright Futures,Hygiene,Soap,3,533,145,159
Bright Futures,Hygiene,Soap,4,602,146,77
Bright Futures,Hygiene,Soap,5,599,93,96
Bright Futures,Hygiene,Soap,6,555,108,152
Bright Futures,Hygiene,Soap,7,524,83,114
Bright Futures,Hygiene,Soap,8,547,144,121
Bright Futures,Hygiene,Soap,9,494,72,125
Bright Futures,Hygiene,Soap,10,465,92,121
Bright Futures,Hygiene,Soap,11,468,89,86
Bright Futures,Hygiene,Soap,12,472,90,86
Bright Futures,Hygiene,Soap,13,425,69,116
Bright Futures,Hygiene,Soap,14,384,114,155
Bright Futures,Hygiene,Soap,15,438,117,63
Bright Futures,Hygiene,Soap,16,512,149,75
Bright Futures,Hygiene,Soap,17,565,94,41
Bright Futures,Hygiene,Soap,18,577,77,65
Bright Futures,Hygiene,Soap,19,531,72,118
Bright Futures,Hygiene,Soap,20,486,85,130
Bright Futures,Hygiene,Soap,21,467,55,74
Bright Futures,Hygiene,Soap,22,480,87,74
Bright Futures,Hygiene,Soap,23,516,149,113
Bright Futures,Hygiene,Soap,24,567,143,92
Bright Futures,Hygiene,Soap,25,522,87,132
Bright Futures,Hygiene,Soap,26,548,108,82
Bright Futures,Hygiene,Soap,27,557,53,44
Bright Futures,Hygiene,Soap,28,535,117,139
Bright Futures,Hygiene,Soap,29,510,94,119
Bright Futures,Hygiene,Soap,30,467,74,117
Bright Futures,Hygiene,Soap,31,459,60,68
Bright Futures,Hygiene,Soap,32,417,83,125
Bright Futures,Hygiene,Soap,33,321,63,159
Bright Futures,Hygiene,Soap,34,296,73,98
Bright Futures,Hygiene,Soap,35,319,88,65
Bright Futures,Hygiene,Soap,36,336,92,75
Bright Futures,Hygiene,Soap,37,324,88,100
Bright Futures,Hygiene,Soap,38,248,65,141
Bright Futures,Hygiene,Soap,39,221,108,135
Bright Futures,Hygiene,Soap,40,139,55,137
Bright Futures,Hygiene,Soap,41,197,105,47
Bright Futures,Hygiene,Soap,42,274,143,66
Bright Futures,Hygiene,Soap,43,328,120,66
Bright Futures,Hygiene,Soap,44,307,138,159
Bright Futures,Hygiene,Soap,45,322,95,80
Bright Futures,Hygiene,Soap,46,386,128,64
Bright Futures,Hygiene,Soap,47,464,135,57
Bright Futures,Hygiene,Soap,48,399,61,126
Bright Futures,Hygiene,Soap,49,351,100,148
Bright Futures,Hygiene,Soap,50,311,88,128
Bright Futures,Hygiene,Soap,51,237,59,133
Bright Futures,Hygiene,Soap,52,223,123,137
Bright Futures,Hygiene,Soap,53,256,126,93
Bright Futures,Hygiene,Soap,54,193,78,141
Bright Futures,Hygiene,Soap,55,135,90,148
Bright Futures,Hygiene,Soap,56,91,58,102
Bright Futures,Hygiene,Soap,57,141,126,76
Bright Futures,Hygiene,Soap,58,64,63,140
Bright Futures,Hygiene,Soap,59,75,122,111
Bright Futures,Hygiene,Soap,60,84,88,79
Bright Futures,Hygiene,Soap,61,145,103,42
Bright Futures,Hygiene,Soap,62,90,104,159
Bright Futures,Hygiene,Soap,63,37,82,135
Bright Futures,Hygiene,Soap,64,99,120,58
Bright Futures,Hygiene,Soap,65,65,83,117
Bright Futures,Hygiene,Soap,66,78,99,86
Bright Futures,Hygiene,Soap,67,78,95,95
Bright Futures,Hygiene,Soap,68,62,106,122
Bright Futures,Hygiene,Soap,69,69,100,93
Bright Futures,Hygiene,Soap,70,88,139,120
Bright Futures,Hygiene,Soap,71,107,77,58
Bright Futures,Hygiene,Soap,72,96,76,87
Bright Futures,Hygiene,Soap,73,28,68,136
Bright Futures,Hygiene,Soap,74,82,100,46
Bright Futures,Hygiene,Soap,75,2,78,158
Bright Futures,Hygiene,Soap,76,0,92,108
Bright Futures,Hygiene,Soap,77,0,143,152
Bright Futures,Hygiene,Soap,78,60,107,47
Bright Futures,Hygiene,Soap,79,36,91,115
Bright Futures,Hygiene,Soap,80,75,91,52
Bright Futures,Hygiene,Soap,81,93,75,57
Bright Futures,Hygiene,Soap,82,94,91,90
Bright Futures,Hygiene,Soap,83,172,133,55
Bright Futures,Hygiene,Soap,84,94,52,130
Bright Futures,Hygiene,Soap,85,85,128,137
Bright Futures,Hygiene,Soap,86,118,94,61
Bright Futures,Hygiene,Soap,87,92,72,98
Bright Futures,Hygiene,Soap,88,51,111,152
Bright Futures,Hygiene,Soap,89,14,117,154
Bright Futures,Hygiene,Soap,90,21,103,96
Bright Futures,Hygiene,Soap,91,0,72,150
Bright Futures,Hygiene,Soap,92,0,109,112
Bright Futures,Hygiene,Soap,93,13,137,124
Bright Futures,Hygiene,Soap,94,0,104,156
Bright Futures,Hygiene,Soap,95,27,129,102
Bright Futures,Hygiene,Soap,96,38,105,94
Bright Futures,Hygiene,Soap,97,47,74,65
Bright Futures,Hygiene,Soap,98,43,98,102
Bright Futures,Hygiene,Soap,99,25,94,112
Bright Futures,Hygiene,Soap,100,75,128,78
Bright Futures,Hygiene,Soap,101,117,146,104
Bright Futures,Hygiene,Soap,102,140,118,95
Bright Futures,Hygiene,Soap,103,51,58,147
Bright Futures,Hygiene,Soap,104,103,119,67
Bright Futures,Hygiene,Toothpaste,1,480,75,67
Bright Futures,Hygiene,Toothpaste,2,515,89,54
Bright Futures,Hygiene,Toothpaste,3,504,55,66
Bright Futures,Hygiene,Toothpaste,4,484,87,107
Bright Futures,Hygiene,Toothpaste,5,484,124,124
Bright Futures,Hygiene,Toothpaste,6,528,113,69
Bright Futures,Hygiene,Toothpaste,7,521,131,138
Bright Futures,Hygiene,Toothpaste,8,472,52,101
Bright Futures,Hygiene,Toothpaste,9,403,61,130
Bright Futures,Hygiene,Toothpaste,10,358,79,124
Bright Futures,Hygiene,Toothpaste,11,321,87,124
Bright Futures,Hygiene,Toothpaste,12,353,109,77
Bright Futures,Hygiene,Toothpaste,13,360,64,57
Bright Futures,Hygiene,Toothpaste,14,393,101,68
Bright Futures,Hygiene,Toothpaste,15,442,109,60
Bright Futures,Hygiene,Toothpaste,16,364,66,144
Bright Futures,Hygiene,Toothpaste,17,335,67,96
Bright Futures,Hygiene,Toothpaste,18,322,86,99
Bright Futures,Hygiene,Toothpaste,19,358,87,51
Bright Futures,Hygiene,Toothpaste,20,331,124,151
Bright Futures,Hygiene,Toothpaste,21,352,133,112
Bright Futures,Hygiene,Toothpaste,22,305,50,97
Bright Futures,Hygiene,Toothpaste,23,255,52,102
Bright Futures,Hygiene,Toothpaste,24,263,70,62
Bright Futures,Hygiene,Toothpaste,25,164,58,157
Bright Futures,Hygiene,Toothpaste,26,148,132,148
Bright Futures,Hygiene,Toothpaste,27,103,104,149
Bright Futures,Hygiene,Toothpaste,28,70,68,101
Bright Futures,Hygiene,Toothpaste,29,76,136,130
Bright Futures,Hygiene,Toothpaste,30,138,140,78
Bright Futures,Hygiene,Toothpaste,31,172,149,115
Bright Futures,Hygiene,Toothpaste,32,163,76,85
Bright Futures,Hygiene,Toothpaste,33,174,83,72
Bright Futures,Hygiene,Toothpaste,34,181,141,134
Bright Futures,Hygiene,Toothpaste,35,237,145,89
Bright Futures,Hygiene,Toothpaste,36,227,69,79
Bright Futures,Hygiene,Toothpaste,37,241,148,134
Bright Futures,Hygiene,Toothpaste,38,278,107,70
Bright Futures,Hygiene,Toothpaste,39,240,87,125
Bright Futures,Hygiene,Toothpaste,40,254,94,80
Bright Futures,Hygiene,Toothpaste,41,157,58,155
Bright Futures,Hygiene,Toothpaste,42,113,58,102
Bright Futures,Hygiene,Toothpaste,43,125,128,116
Bright Futures,Hygiene,Toothpaste,44,141,71,55
Bright Futures,Hygiene,Toothpaste,45,117,81,105
Bright Futures,Hygiene,Toothpaste,46,203,139,53
Bright Futures,Hygiene,Toothpaste,47,153,87,137
Bright Futures,Hygiene,Toothpaste,48,71,57,139
Bright Futures,Hygiene,Toothpaste,49,46,70,95
Bright Futures,Hygiene,Toothpaste,50,59,95,82
Bright Futures,Hygiene,Toothpaste,51,115,141,85
Bright Futures,Hygiene,Toothpaste,52,103,97,109
Bright Futures,Hygiene,Toothpaste,53,166,133,70
Bright Futures,Hygiene,Toothpaste,54,165,82,83
Bright Futures,Hygiene,Toothpaste,55,238,120,47
Bright Futures,Hygiene,Toothpaste,56,319,122,41
Bright Futures,Hygiene,Toothpaste,57,294,66,91
Bright Futures,Hygiene,Toothpaste,58,312,94,76
Bright Futures,Hygiene,Toothpaste,59,320,91,83
Bright Futures,Hygiene,Toothpaste,60,294,130,156
Bright Futures,Hygiene,Toothpaste,61,243,87,138
Bright Futures,Hygiene,Toothpaste,62,341,143,45
Bright Futures,Hygiene,Toothpaste,63,368,117,90
Bright Futures,Hygiene,Toothpaste,64,355,84,97
Bright Futures,Hygiene,Toothpaste,65,349,106,112
Bright Futures,Hygiene,Toothpaste,66,352,55,52
Bright Futures,Hygiene,Toothpaste,67,335,108,125
Bright Futures,Hygiene,Toothpaste,68,407,141,69
Bright Futures,Hygiene,Toothpaste,69,515,149,41
Bright Futures,Hygiene,Toothpaste,70,547,107,75
Bright Futures,Hygiene,Toothpaste,71,584,121,84
Bright Futures,Hygiene,Toothpaste,72,538,58,104
Bright Futures,Hygiene,Toothpaste,73,575,126,89
Bright Futures,Hygiene,Toothpaste,74,632,128,71
Bright Futures,Hygiene,Toothpaste,75,697,147,82
Bright Futures,Hygiene,Toothpaste,76,724,144,117
Bright Futures,Hygiene,Toothpaste,77,741,103,86
Bright Futures,Hygiene,Toothpaste,78,717,63,87
Bright Futures,Hygiene,Toothpaste,79,753,104,68
Bright Futures,Hygiene,Toothpaste,80,747,96,102
Bright Futures,Hygiene,Toothpaste,81,685,68,130
Bright Futures,Hygiene,Toothpaste,82,603,58,140
Bright Futures,Hygiene,Toothpaste,83,543,86,146
Bright Futures,Hygiene,Toothpaste,84,593,141,91
Bright Futures,Hygiene,Toothpaste,85,572,106,127
Bright Futures,Hygiene,Toothpaste,86,574,77,75
Bright Futures,Hygiene,Toothpaste,87,630,113,57
Bright Futures,Hygiene,Toothpaste,88,694,138,74
Bright Futures,Hygiene,Toothpaste,89,694,117,117
Bright Futures,Hygiene,Toothpaste,90,653,88,129
Bright Futures,Hygiene,Toothpaste,91,583,57,127
Bright Futures,Hygiene,Toothpaste,92,589,129,123
Bright Futures,Hygiene,Toothpaste,93,607,64,46
Bright Futures,Hygiene,Toothpaste,94,548,66,125
Bright Futures,Hygiene,Toothpaste,95,526,135,157
Bright Futures,Hygiene,Toothpaste,96,588,113,51
Bright Futures,Hygiene,Toothpaste,97,624,131,95
Bright Futures,Hygiene,Toothpaste,98,633,95,86
Bright Futures,Hygiene,Toothpaste,99,621,128,140
Bright Futures,Hygiene,Toothpaste,100,578,65,108
Bright Futures,Hygiene,Toothpaste,101,474,51,155
Bright Futures,Hygiene,Toothpaste,102,471,141,144
Bright Futures,Hygiene,Toothpaste,103,508,103,66
Bright Futures,Hygiene,Toothpaste,104,508,80,80
Bright Futures,Hygiene,Shampoo,1,733,96,82
Bright Futures,Hygiene,Shampoo,2,758,114,89
Bright Futures,Hygiene,Shampoo,3,860,142,40
Bright Futures,Hygiene,Shampoo,4,885,121,96
Bright Futures,Hygiene,Shampoo,5,883,65,67
Bright Futures,Hygiene,Shampoo,6,897,135,121
Bright Futures,Hygiene,Shampoo,7,888,71,80
Bright Futures,Hygiene,Shampoo,8,955,125,58
Bright Futures,Hygiene,Shampoo,9,1004,138,89
Bright Futures,Hygiene,Shampoo,10,1004,108,108
Bright Futures,Hygiene,Shampoo,11,1009,83,78
Bright Futures,Hygiene,Shampoo,12,982,123,150
Bright Futures,Hygiene,Shampoo,13,898,56,140
Bright Futures,Hygiene,Shampoo,14,900,101,99
Bright Futures,Hygiene,Shampoo,15,883,101,118
Bright Futures,Hygiene,Shampoo,16,891,73,65
Bright Futures,Hygiene,Shampoo,17,881,139,149
Bright Futures,Hygiene,Shampoo,18,971,139,49
Bright Futures,Hygiene,Shampoo,19,881,66,156
Bright Futures,Hygiene,Shampoo,20,967,127,41
Bright Futures,Hygiene,Shampoo,21,1027,126,66
Bright Futures,Hygiene,Shampoo,22,1039,122,110
Bright Futures,Hygiene,Shampoo,23,1023,97,113
Bright Futures,Hygiene,Shampoo,24,956,58,125
Bright Futures,Hygiene,Shampoo,25,918,72,110
Bright Futures,Hygiene,Shampoo,26,974,122,66
Bright Futures,Hygiene,Shampoo,27,979,137,132
Bright Futures,Hygiene,Shampoo,28,986,130,123
Bright Futures,Hygiene,Shampoo,29,1024,120,82
Bright Futures,Hygiene,Shampoo,30,949,56,131
Bright Futures,Hygiene,Shampoo,31,979,132,102
Bright Futures,Hygiene,Shampoo,32,1029,133,83
Bright Futures,Hygiene,Shampoo,33,1038,88,79
Bright Futures,Hygiene,Shampoo,34,985,56,109
Bright Futures,Hygiene,Shampoo,35,915,74,144
Bright Futures,Hygiene,Shampoo,36,971,108,52
Bright Futures,Hygiene,Shampoo,37,954,135,152
Bright Futures,Hygiene,Shampoo,38,933,130,151
Bright Futures,Hygiene,Shampoo,39,931,135,137
Bright Futures,Hygiene,Shampoo,40,995,111,47
Bright Futures,Hygiene,Shampoo,41,1032,94,57
Bright Futures,Hygiene,Shampoo,42,1070,137,99
Bright Futures,Hygiene,Shampoo,43,1034,109,145
Bright Futures,Hygiene,Shampoo,44,980,51,105
Bright Futures,Hygiene,Shampoo,45,1067,140,53
Bright Futures,Hygiene,Shampoo,46,1022,97,142
Bright Futures,Hygiene,Shampoo,47,1076,105,51
Bright Futures,Hygiene,Shampoo,48,1090,145,131
Bright Futures,Hygiene,Shampoo,49,1127,104,67
Bright Futures,Hygiene,Shampoo,50,1222,138,43
Bright Futures,Hygiene,Shampoo,51,1286,139,75
Bright Futures,Hygiene,Shampoo,52,1343,99,42
Bright Futures,Hygiene,Shampoo,53,1337,50,56
Bright Futures,Hygiene,Shampoo,54,1356,120,101
Bright Futures,Hygiene,Shampoo,55,1352,97,101
Bright Futures,Hygiene,Shampoo,56,1412,118,58
Bright Futures,Hygiene,Shampoo,57,1357,83,138
Bright Futures,Hygiene,Shampoo,58,1336,98,119
Bright Futures,Hygiene,Shampoo,59,1290,96,142
Bright Futures,Hygiene,Shampoo,60,1286,140,144
Bright Futures,Hygiene,Shampoo,61,1257,99,128
Bright Futures,Hygiene,Shampoo,62,1237,75,95
Bright Futures,Hygiene,Shampoo,63,1311,127,53
Bright Futures,Hygiene,Shampoo,64,1374,127,64
Bright Futures,Hygiene,Shampoo,65,1480,149,43
Bright Futures,Hygiene,Shampoo,66,1537,128,71
Bright Futures,Hygiene,Shampoo,67,1551,131,117
Bright Futures,Hygiene,Shampoo,68,1520,114,145
Bright Futures,Hygiene,Shampoo,69,1571,110,59
Bright Futures,Hygiene,Shampoo,70,1645,123,49
Bright Futures,Hygiene,Shampoo,71,1709,137,73
Bright Futures,Hygiene,Shampoo,72,1688,110,131
Bright Futures,Hygiene,Shampoo,73,1685,76,79
Bright Futures,Hygiene,Shampoo,74,1727,114,72
Bright Futures,Hygiene,Shampoo,75,1734,117,110
Bright Futures,Hygiene,Shampoo,76,1737,58,55
Bright Futures,Hygiene,Shampoo,77,1654,54,137
Bright Futures,Hygiene,Shampoo,78,1644,72,82
Bright Futures,Hygiene,Shampoo,79,1686,138,96
Bright Futures,Hygiene,Shampoo,80,1734,100,52
Bright Futures,Hygiene,Shampoo,81,1757,73,50
Bright Futures,Hygiene,Shampoo,82,1704,101,154
Bright Futures,Hygiene,Shampoo,83,1694,66,76
Bright Futures,Hygiene,Shampoo,84,1655,62,101
Bright Futures,Hygiene,Shampoo,85,1672,140,123
Bright Futures,Hygiene,Shampoo,86,1673,146,145
Bright Futures,Hygiene,Shampoo,87,1771,145,47
Bright Futures,Hygiene,Shampoo,88,1744,105,132
Bright Futures,Hygiene,Shampoo,89,1767,132,109
Bright Futures,Hygiene,Shampoo,90,1761,93,99
Bright Futures,Hygiene,Shampoo,91,1791,90,60
Bright Futures,Hygiene,Shampoo,92,1845,135,81
Bright Futures,Hygiene,Shampoo,93,1855,123,113
